Data      921619005 15 13 f   -     -     -         3925    0    0 
Data      921619096 15 12 c   f     -     -         3925  100    0 
Data      921619169 15 11 f   -     -     -         3825    0    0 
Data      921619237 15 10 f   -     -     -         3825    0    0 
Data      921619320 14  8 f   -     -     -         3825    0    0 
Data      921619437 14  7 f   -     -     -         3825    0    0 
Data      921619496 14  6 f   -     -     -         3825    0    0 
Data      921619555 14  5 f   -     -     -         3825    0    0 
Data      921619646 14  4 f   -     -     -         3825    0    0 
Data      921619691 13  3 f   -     -     -         3825    0    0 
Data      921619752 13  2 Bf  -     -     -         3825  200    0 
Data      921619838 12  1 Bf  -     -     -         3625  100    0 
Data      921619899 12 12 f   -     -     -         3525    0    0 
Data      921619944 12 11 f   -     -     -         3525    0    0 
Data      921620036 12 10 f   -     -     -         3525    0    0 
Data      921620066 12  9 f   -     -     -         3525    0    0 
Data      921620147 12  8 f   -     -     -         3525    0    0 
Data      921620170 12  7 f   -     -     -         3525    0    0 
Data      921620222 12  6 f   -     -     -         3525    0    0 
Data      921620280 11  5 f   -     -     -         3525    0    0 
Data      921620323 11  4 f   -     -     -         3525    0    0 
Data      921620344 11  3 c   f     -     -         3525  800    0 
Data      921620411 11  2 Bf  -     -     -         2725  800    0 
Data      921620444 10  1 Bf  -     -     -         1925  400    0 
Data      921620509  9  9 f   -     -     -         1525    0    0 
Data      921620537  9  8 f   -     -     -         1525    0    0 
Data      921620564  9  7 rA  -     -     -         1525 1525 4250 8h Ad
Data      921620600  9  6 f   -     -     -         4250    0    0 
Data      921620652  8  4 f   -     -     -         4250    0    0 
Data      921620689  8  3 f   -     -     -         4250    0    0 
Data      921620729  7  2 Bk  bA    -     -         4250 4250 12750 Ks Tc
Data      921620789  7  1 Br  -     -     -        12750 4800 9557 Ad 4s
Data      921620814  6  6 f   -     -     -        17507    0    0 
Data      921620833  6  6 f   -     -     -        17507    0    0 
Data      921620865  6  5 c   f     -     -        17507 1600    0 
Data      921620913  4  4 f   -     -     -        15907    0    0 
Data      921620934  4  3 f   -     -     -        15907    0    0 
Data      921620968  2  2 Bf  -     -     -        15907 1600    0 
Data      921620987  2  1 Br  -     -     -        14307 4800 6400 
Data      921620999  2  2 Bk  b     bcA   -        15907 15907 31814 7c 5c
Data      921621034  2  1 Bf  -     -     -        31814 1600    0 
Data      921621051  2  2 Bf  -     -     -        30214 3200    0 
Data      921621061  2  1 Bf  -     -     -        27014 1600    0 
Data      921621074  2  2 B   -     -     -        25414 3200 4800 
Data      921621078  2  1 Br  -     -     -        27014 9600 12800 
Data      921621090  2  2 B   -     -     -        30214 3200 4800 
Data      921621094  2  1 Bf  -     -     -        31814 1600    0 
Data      921621104  2  2 B   -     -     -        30214 3200 4800 
Data      921621107  2  1 Bf  -     -     -        31814 1600    0 
Data      921621117  2  2 Bk  k     b     -        30214 9600 12800 
Data      921621166  2  1 Br  b     -     -        33414 28800 55386 Ah Jc
Data      921621406 12  8 f   -     -     -        10000    0    0 
Data      921621456 12  7 f   -     -     -        10000    0    0 
Data      921621492 12  6 f   -     -     -        10000    0    0 
Data      921621588 12  5 f   -     -     -        10000    0    0 
Data      921621642 12  4 f   -     -     -        10000    0    0 
Data      921621694 12  3 cf  -     -     -        10000  100    0 
Data      921621746 12  2 Bf  -     -     -         9900  100    0 
Data      921621809 12  1 Bc  b     bA    -         9800 9800 18350 7s 8s
Data      921621892 11 11 f   -     -     -        18350    0    0 
Data      921621954 11 10 f   -     -     -        18350    0    0 
Data      921621998 11  9 f   -     -     -        18350    0    0 
Data      921622030 11  8 f   -     -     -        18350    0    0 
Data      921622089 10  7 f   -     -     -        18350    0    0 
Data      921622114 10  6 f   -     -     -        18350    0    0 
Data      921622159 10  5 f   -     -     -        18350    0    0 
Data      921622214 10  4 f   -     -     -        18350    0    0 
Data      921622249 10  3 f   -     -     -        18350    0    0 
Data      921622355 10  2 Bf  -     -     -        18350  400    0 
Data      921622397 10  1 Bc  k     k     b        17950 1000 1400 
Data      921622466 10 10 r   -     -     -        18350 10400 12400 
Data      921622495 10  9 f   -     -     -        20350    0    0 
Data      921622535 10  8 f   -     -     -        20350    0    0 
Data      921622562 10  7 f   -     -     -        20350    0    0 
Data      921622583 10  6 f   -     -     -        20350    0    0 
Data      921622614 10  5 c   f     -     -        20350 1400    0 
Data      921622679  9  4 f   -     -     -        18950    0    0 
Data      921622723  9  3 f   -     -     -        18950    0    0 
Data      921622762  9  2 Bf  -     -     -        18950  800    0 
Data      921622782  8  1 Bf  -     -     -        18150  400    0 
Data      921622805  8  8 f   -     -     -        17750    0    0 
Data      921622823  8  7 f   -     -     -        17750    0    0 
Data      921622840  8  6 r   -     -     -        17750 10800 12000 
Data      921622865  8  5 f   -     -     -        18950    0    0 
Data      921622901  8  4 f   -     -     -        18950    0    0 
Data      921622911  8  3 f   -     -     -        18950    0    0 
Data      921622950  8  2 Bf  -     -     -        18950  800    0 
Data      921622974  8  1 Bf  -     -     -        18150  400    0 
Data      921623013  7  7 f   -     -     -        17750    0    0 
Data      921623030  7  6 f   -     -     -        17750    0    0 
Data      921623059  6  5 f   -     -     -        17750    0    0 
Data      921623078  6  4 f   -     -     -        17750    0    0 
Data      921623090  6  3 f   -     -     -        17750    0    0 
Data      921623104  6  2 Bc  -     -     -        17750 10350 20700 Qs Ks
Data      921623119  5  1 Bf  -     -     -        28100  800    0 
Data      921623144  5  5 f   -     -     -        27300    0    0 
Data      921623157  5  4 f   -     -     -        27300    0    0 
Data      921623188  5  3 f   -     -     -        27300    0    0 
Data      921623206  5  2 Bk  k     k     k        27300 1600 4000 Th Kc
Data      921623244  5  1 Bc  k     kf    -        29700 1600    0 
Data      921623285  5  5 f   -     -     -        28100    0    0 
Data      921623294  5  4 f   -     -     -        28100    0    0 
Data      921623345  5  3 f   -     -     -        28100    0    0 
Data      921623366  5  2 Bf  -     -     -        28100 1600    0 
Data      921623382  5  1 Bf  -     -     -        26500  800    0 
Data      921623395  5  5 f   -     -     -        25700    0    0 
Data      921623425  5  4 r   -     -     -        25700 5600 8000 
Data      921623449  5  3 f   -     -     -        28100    0    0 
Data      921623475  5  2 Bk  k     b     kf       28100 4600    0 
Data      921623538  5  1 Bc  kc    -     -        23500 13000 29200 5h 5d
Data      921623600  4  4 f   -     -     -        39700    0    0 
Data      921623616  4  3 rc  -     -     -        39700 30200 62000 9s Ad
Data      921623654  3  1 B   -     -     -        71500 3200 3200 
Data      921623660  3  1 Bf  -     -     -        71500 1600    0 
Data      921623676  3  3 f   -     -     -        69900    0    0 
Data      921623686  2  1 Bf  -     -     -        69900 3200    0 
Data      921623702  2  1 Bf  -     -     -        66700 1600    0 
Data      921623711  2  2 B   -     -     -        65100 3200 4800 
Data      921623713  2  1 Bf  -     -     -        66700 1600    0 
Data      921623728  2  2 Bk  f     -     -        65100 3200    0 
Data      921623746  2  1 Br  -     -     -        61900 9600 12800 
Data      921623759  2  2 Bf  -     -     -        65100 3200    0 
Data      921623768  2  1 Br  -     -     -        61900 9600 12800 
Data      921623785  2  2 B   -     -     -        65100 3200 4800 
Data      921623788  2  1 Bf  -     -     -        66700 1600    0 
Data      921623798  2  2 B   -     -     -        65100 3200 4800 
Data      921623803  2  1 Br  b     -     -        66700 39600 49200 
Data      921623841  2  2 Bf  -     -     -        76300 3200    0 
Data      921623851  2  1 Bf  -     -     -        73100 1600    0 
Data      921623860  2  2 B   -     -     -        71500 3200 4800 
Data      921623866  2  1 Bf  -     -     -        73100 1600    0 
Data      921623873  2  2 Bf  -     -     -        71500 3200    0 
Data      921623885  2  1 Brf -     -     -        68300 9600    0 
Data      921623908  2  2 B   -     -     -        58700 3200 4800 
Data      921623916  2  1 Br  -     -     -        60300 9600 12800 
Data      921623927  2  2 B   -     -     -        63500 3200 4800 
Data      921623929  2  1 Br  -     -     -        65100 9600 12800 
Data      921623946  2  2 Bc  -     -     -        68300 51700    0 3c Ac
Data      921623962  2  1 BrA -     -     -        16600 16600 33200 8c Kh
Data      921623983  2  2 B   -     -     -        33200 6400 9600 
Data      921623986  2  1 Bf  -     -     -        36400 3200    0 
Data      921624005  2  2 BcA -     -     -        33200 33200    0 Tc Qd
Data      921632250 23  6 f   -     -     -         5000    0    0 
Data      921632353 23  5 f   -     -     -         5000    0    0 
Data      921632437 23  4 f   -     -     -         5000    0    0 
Data      921632557 21  3 f   -     -     -         5000    0    0 
Data      921632651 20  2 Bk  k     kf    -         5000  100    0 
Data      921632808 20  1 Bf  -     -     -         4900   50    0 
Data      921632868 20 20 f   -     -     -         4850    0    0 
Data      921632938 20 19 f   -     -     -         4850    0    0 
Data      921633021 18 16 f   -     -     -         4850    0    0 
Data      921633129 18 15 f   -     -     -         4850    0    0 
Data      921633194 18 14 c   c     -     -         4850 4350 11100 9s 9c
Data      921633280 17 12 cc  f     -     -        11600  700    0 
Data      921633439 16 10 f   -     -     -        10900    0    0 
Data      921633516 16 10 f   -     -     -        10900    0    0 
Data      921633612 15  9 f   -     -     -        10900    0    0 
Data      921633658 14  7 cf  -     -     -        10900  400    0 
Data      921633732 14  6 f   -     -     -        10500    0    0 
Data      921633808 14  5 c   k     kf    -        10500  800    0 
Data      921633883 14  4 f   -     -     -         9700    0    0 
Data      921633945 12  3 f   -     -     -         9700    0    0 
Data      921633985 12  2 Bk  kf    -     -         9700  800    0 
Data      921634040 12  1 Bf  -     -     -         8900  400    0 
Data      921634071 12 12 f   -     -     -         8500    0    0 
Data      921634128 11 10 f   -     -     -         8500    0    0 
Data      921634211 10  8 f   -     -     -         8500    0    0 
Data      921634243 10  8 f   -     -     -         8500    0    0 
Data      921634282  8  6 f   -     -     -         8500    0    0 
Data      921634316  8  5 f   -     -     -         8500    0    0 
Data      921634349  8  4 f   -     -     -         8500    0    0 
Data      921634383  7  2 f   -     -     -         8500    0    0 
Data      921634436  7  2 Bc  -     -     -         8500 2034 4068 4s 9d
Data      921634464  6  1 Bf  -     -     -        10534  800    0 
Data      921634490  6  6 f   -     -     -         9734    0    0 
Data      921634520  6  5 f   -     -     -         9734    0    0 
Data      921634532  6  4 r   -     -     -         9734 5600 8000 
Data      921634552  6  3 f   -     -     -        12134    0    0 
Data      921634569  6  2 Bf  -     -     -        12134 1600    0 
Data      921634585  6  1 Bc  k     k     k        10534 3200 6400 Ks 9c
Data      921634619  6  6 f   -     -     -        13734    0    0 
Data      921634641  6  5 f   -     -     -        13734    0    0 
Data      921634672  5  3 f   -     -     -        13734    0    0 
Data      921634708  5  3 r   -     -     -        13734 11200 16000 
Data      921634728  5  2 Bc  kf    -     -        18534 6400    0 
Data      921634759  5  1 Bc  k     k     k        12134 3200 6400 Jh 9c
Data      921634803  5  5 r   -     -     -        15334 11200 16000 
Data      921634828  5  4 f   -     -     -        20134    0    0 
Data      921634851  4  2 f   -     -     -        20134    0    0 
Data      921634867  4  2 Br  -     -     -        20134 9600 12800 
Data      921634888  4  1 Bf  -     -     -        23334 1600    0 
Data      921634912  3  3 f   -     -     -        21734    0    0 
Data      921634932  3  3 f   -     -     -        21734    0    0 
Data      921634966  3  2 B   -     -     -        21734 6400 9600 
Data      921634976  3  1 Bcf -     -     -        24934 6400    0 
Data      921635002  3  3 rA  -     -     -        18534 18534    0 6c As
